Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-16T00:00+02:00;2022-07-17T00:00+02:00;2022-07-16;1;2422;100,0;24;24;0;1;99,96;2209;212;116;60;19;17;15;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-16T00:00+02:00;2022-07-17T00:00+02:00;2022-07-16;3;146;100,0;24;24;0;0;100,00;139;7;5;1;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-16T00:00+02:00;2022-07-17T00:00+02:00;2022-07-16;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-16T00:00+02:00;2022-07-17T00:00+02:00;2022-07-16;Totalt i retning Tromsøya;2568;100,0;24;24;0;1;99,96;2348;219;121;61;20;17;15;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-16T00:00+02:00;2022-07-17T00:00+02:00;2022-07-16;Totalt;2568;100,0;24;24;0;1;99,96;2348;219;121;61;20;17;15;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-17T00:00+02:00;2022-07-18T00:00+02:00;2022-07-17;1;2033;100,0;24;24;0;2;99,90;1860;171;83;40;17;31;28;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-17T00:00+02:00;2022-07-18T00:00+02:00;2022-07-17;3;125;100,0;24;24;0;0;100,00;119;6;4;2;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-17T00:00+02:00;2022-07-18T00:00+02:00;2022-07-17;Totalt i retning Tomasjord;1;100,0;24;24;0;1;0,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-17T00:00+02:00;2022-07-18T00:00+02:00;2022-07-17;Totalt i retning Tromsøya;2157;100,0;24;24;0;1;99,95;1979;177;87;42;17;31;28;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-17T00:00+02:00;2022-07-18T00:00+02:00;2022-07-17;Totalt;2158;100,0;24;24;0;2;99,91;1979;177;87;42;17;31;28;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-18T00:00+02:00;2022-07-19T00:00+02:00;2022-07-18;1;4197;100,0;24;24;0;1;99,98;3551;645;269;234;54;88;84;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-18T00:00+02:00;2022-07-19T00:00+02:00;2022-07-18;3;419;100,0;24;24;0;0;100,00;401;18;16;1;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-18T00:00+02:00;2022-07-19T00:00+02:00;2022-07-18;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-18T00:00+02:00;2022-07-19T00:00+02:00;2022-07-18;Totalt i retning Tromsøya;4616;100,0;24;24;0;1;99,98;3952;663;285;235;55;88;84;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-18T00:00+02:00;2022-07-19T00:00+02:00;2022-07-18;Totalt;4616;100,0;24;24;0;1;99,98;3952;663;285;235;55;88;84;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-19T00:00+02:00;2022-07-20T00:00+02:00;2022-07-19;1;4035;100,0;24;24;0;0;100,00;3439;596;273;209;50;64;58;6
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-19T00:00+02:00;2022-07-20T00:00+02:00;2022-07-19;3;448;100,0;24;24;0;0;100,00;428;20;13;4;2;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-19T00:00+02:00;2022-07-20T00:00+02:00;2022-07-19;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-19T00:00+02:00;2022-07-20T00:00+02:00;2022-07-19;Totalt i retning Tromsøya;4483;100,0;24;24;0;0;100,00;3867;616;286;213;52;65;59;6
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-19T00:00+02:00;2022-07-20T00:00+02:00;2022-07-19;Totalt;4483;100,0;24;24;0;0;100,00;3867;616;286;213;52;65;59;6
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-20T00:00+02:00;2022-07-21T00:00+02:00;2022-07-20;1;3745;100,0;24;24;0;0;100,00;3150;595;235;227;61;72;65;7
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-20T00:00+02:00;2022-07-21T00:00+02:00;2022-07-20;3;351;100,0;24;24;0;0;100,00;332;19;9;8;2;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-20T00:00+02:00;2022-07-21T00:00+02:00;2022-07-20;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-20T00:00+02:00;2022-07-21T00:00+02:00;2022-07-20;Totalt i retning Tromsøya;4096;100,0;24;24;0;0;100,00;3482;614;244;235;63;72;65;7
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-20T00:00+02:00;2022-07-21T00:00+02:00;2022-07-20;Totalt;4096;100,0;24;24;0;0;100,00;3482;614;244;235;63;72;65;7
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-21T00:00+02:00;2022-07-22T00:00+02:00;2022-07-21;1;3707;100,0;24;24;0;1;99,97;3146;560;227;190;55;88;82;6
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-21T00:00+02:00;2022-07-22T00:00+02:00;2022-07-21;3;413;100,0;24;24;0;0;100,00;384;29;20;5;3;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-21T00:00+02:00;2022-07-22T00:00+02:00;2022-07-21;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-21T00:00+02:00;2022-07-22T00:00+02:00;2022-07-21;Totalt i retning Tromsøya;4120;100,0;24;24;0;1;99,98;3530;589;247;195;58;89;83;6
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-21T00:00+02:00;2022-07-22T00:00+02:00;2022-07-21;Totalt;4120;100,0;24;24;0;1;99,98;3530;589;247;195;58;89;83;6
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-22T00:00+02:00;2022-07-23T00:00+02:00;2022-07-22;1;3808;100,0;24;24;0;0;100,00;3270;538;234;163;61;80;76;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-22T00:00+02:00;2022-07-23T00:00+02:00;2022-07-22;3;370;100,0;24;24;0;0;100,00;357;13;10;2;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-22T00:00+02:00;2022-07-23T00:00+02:00;2022-07-22;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-22T00:00+02:00;2022-07-23T00:00+02:00;2022-07-22;Totalt i retning Tromsøya;4178;100,0;24;24;0;0;100,00;3627;551;244;165;62;80;76;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-22T00:00+02:00;2022-07-23T00:00+02:00;2022-07-22;Totalt;4178;100,0;24;24;0;0;100,00;3627;551;244;165;62;80;76;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-23T00:00+02:00;2022-07-24T00:00+02:00;2022-07-23;1;2322;100,0;24;24;0;0;100,00;2150;172;87;40;29;16;13;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-23T00:00+02:00;2022-07-24T00:00+02:00;2022-07-23;3;172;100,0;24;24;0;0;100,00;164;8;6;2;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-23T00:00+02:00;2022-07-24T00:00+02:00;2022-07-23;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-23T00:00+02:00;2022-07-24T00:00+02:00;2022-07-23;Totalt i retning Tromsøya;2494;100,0;24;24;0;0;100,00;2314;180;93;42;29;16;13;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-23T00:00+02:00;2022-07-24T00:00+02:00;2022-07-23;Totalt;2494;100,0;24;24;0;0;100,00;2314;180;93;42;29;16;13;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-24T00:00+02:00;2022-07-25T00:00+02:00;2022-07-24;1;2168;100,0;24;24;0;0;100,00;1977;191;91;49;22;29;25;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-24T00:00+02:00;2022-07-25T00:00+02:00;2022-07-24;3;150;100,0;24;24;0;0;100,00;147;3;2;0;0;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-24T00:00+02:00;2022-07-25T00:00+02:00;2022-07-24;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-24T00:00+02:00;2022-07-25T00:00+02:00;2022-07-24;Totalt i retning Tromsøya;2318;100,0;24;24;0;0;100,00;2124;194;93;49;22;30;26;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-24T00:00+02:00;2022-07-25T00:00+02:00;2022-07-24;Totalt;2318;100,0;24;24;0;0;100,00;2124;194;93;49;22;30;26;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-25T00:00+02:00;2022-07-26T00:00+02:00;2022-07-25;1;4066;100,0;24;24;0;0;100,00;3448;618;241;208;66;103;99;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-25T00:00+02:00;2022-07-26T00:00+02:00;2022-07-25;3;412;100,0;24;24;0;0;100,00;386;26;22;3;0;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-25T00:00+02:00;2022-07-26T00:00+02:00;2022-07-25;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-25T00:00+02:00;2022-07-26T00:00+02:00;2022-07-25;Totalt i retning Tromsøya;4478;100,0;24;24;0;0;100,00;3834;644;263;211;66;104;100;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-25T00:00+02:00;2022-07-26T00:00+02:00;2022-07-25;Totalt;4478;100,0;24;24;0;0;100,00;3834;644;263;211;66;104;100;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-26T00:00+02:00;2022-07-27T00:00+02:00;2022-07-26;1;3941;100,0;24;24;0;0;100,00;3349;592;256;208;61;67;64;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-26T00:00+02:00;2022-07-27T00:00+02:00;2022-07-26;3;400;100,0;24;24;0;0;100,00;376;24;16;6;2;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-26T00:00+02:00;2022-07-27T00:00+02:00;2022-07-26;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-26T00:00+02:00;2022-07-27T00:00+02:00;2022-07-26;Totalt i retning Tromsøya;4341;100,0;24;24;0;0;100,00;3725;616;272;214;63;67;64;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-26T00:00+02:00;2022-07-27T00:00+02:00;2022-07-26;Totalt;4341;100,0;24;24;0;0;100,00;3725;616;272;214;63;67;64;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-27T00:00+02:00;2022-07-28T00:00+02:00;2022-07-27;1;3732;100,0;24;24;0;1;99,97;3225;506;222;167;49;68;65;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-27T00:00+02:00;2022-07-28T00:00+02:00;2022-07-27;3;429;100,0;24;24;0;0;100,00;408;21;17;4;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-27T00:00+02:00;2022-07-28T00:00+02:00;2022-07-27;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-27T00:00+02:00;2022-07-28T00:00+02:00;2022-07-27;Totalt i retning Tromsøya;4161;100,0;24;24;0;1;99,98;3633;527;239;171;49;68;65;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-27T00:00+02:00;2022-07-28T00:00+02:00;2022-07-27;Totalt;4161;100,0;24;24;0;1;99,98;3633;527;239;171;49;68;65;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-28T00:00+02:00;2022-07-29T00:00+02:00;2022-07-28;1;3990;100,0;24;24;0;2;99,95;3391;597;277;196;63;61;59;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-28T00:00+02:00;2022-07-29T00:00+02:00;2022-07-28;3;403;100,0;24;24;0;0;100,00;387;16;10;2;3;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-28T00:00+02:00;2022-07-29T00:00+02:00;2022-07-28;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-28T00:00+02:00;2022-07-29T00:00+02:00;2022-07-28;Totalt i retning Tromsøya;4393;100,0;24;24;0;2;99,95;3778;613;287;198;66;62;60;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-28T00:00+02:00;2022-07-29T00:00+02:00;2022-07-28;Totalt;4393;100,0;24;24;0;2;99,95;3778;613;287;198;66;62;60;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-29T00:00+02:00;2022-07-30T00:00+02:00;2022-07-29;1;3551;100,0;24;24;0;1;99,97;3070;480;219;167;43;51;48;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-29T00:00+02:00;2022-07-30T00:00+02:00;2022-07-29;3;339;100,0;24;24;0;0;100,00;323;16;14;0;2;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-29T00:00+02:00;2022-07-30T00:00+02:00;2022-07-29;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-29T00:00+02:00;2022-07-30T00:00+02:00;2022-07-29;Totalt i retning Tromsøya;3890;100,0;24;24;0;1;99,97;3393;496;233;167;45;51;48;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-29T00:00+02:00;2022-07-30T00:00+02:00;2022-07-29;Totalt;3890;100,0;24;24;0;1;99,97;3393;496;233;167;45;51;48;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-30T00:00+02:00;2022-07-31T00:00+02:00;2022-07-30;1;2285;100,0;24;24;0;0;100,00;2092;193;94;60;23;16;14;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-30T00:00+02:00;2022-07-31T00:00+02:00;2022-07-30;3;166;100,0;24;24;0;0;100,00;163;3;1;1;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-30T00:00+02:00;2022-07-31T00:00+02:00;2022-07-30;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
